Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
24198,03909,35,35-39,M,7031,8560,15591,1529,0.2174655098847959
21094,98106,50,50-54,F,7270,8321,15591,1051,0.1445667125171939
21278,29577,65,65-69,M,6794,8798,15592,2004,0.2949661465999411
13256,44281,37,35-39,F,6925,8669,15594,1744,0.251841155234657
27387,03070,31,Under 35,F,7580,8014,15594,434,0.0572559366754617
20279,10607,66,65-69,M,6541,9053,15594,2512,0.3840391377465219
21150,44662,61,60-64,M,6840,8755,15595,1915,0.2799707602339181
25107,02143,29,Under 35,M,7114,8484,15598,1370,0.1925780151813325
24477,02116,24,Under 35,M,7189,8409,15598,1220,0.1697037140075114
29299,02127,26,Under 35,M,6961,8637,15598,1676,0.2407700043097256
7946,32765,40,40-44,F,7254,8346,15600,1092,0.1505376344086021
22522,30519,58,55-59,F,7221,8381,15602,1160,0.1606425702811245
22165,04222,52,50-54,F,6901,8701,15602,1800,0.2608317635125344
27023,28211,54,50-54,M,7307,8296,15603,989,0.1353496647050773
24085,02045,49,45-49,M,7086,8517,15603,1431,0.2019475021168501
25220,02127,27,Under 35,F,7193,8410,15603,1217,0.1691922702627554
19667,64151,48,45-49,F,7294,8309,15603,1015,0.1391554702495201
20144,19438,61,60-64,M,6650,8954,15604,2304,0.3464661654135338
22126,88011,67,65-69,M,7298,8306,15604,1008,0.1381200328857221
23666,84065,67,65-69,F,7554,8050,15604,496,0.0656605771776542
26280,02493,30,Under 35,M,7527,8078,15605,551,0.0732031353793011
21023,60559,63,60-64,M,7125,8483,15608,1358,0.1905964912280701
18684,45233,43,40-44,F,6774,8834,15608,2060,0.3041039267788603
11375,23604,50,50-54,M,6614,8995,15609,2381,0.3599939522225582
16519,08034,55,55-59,M,6782,8827,15609,2045,0.3015334709525213
22086,21210,65,65-69,M,6650,8959,15609,2309,0.347218045112782
22934,03462,56,55-59,F,7359,8252,15611,893,0.1213480092403859
24397,10549,40,40-44,F,7061,8550,15611,1489,0.21087664636737
17707,78662,59,55-59,M,6587,9025,15612,2438,0.3701229694853499
26875,02143,31,Under 35,F,7097,8515,15612,1418,0.199802733549387
23479,91311,71,70-74,M,7489,8127,15616,638,0.0851916143677393
17151,91364,59,55-59,F,7046,8570,15616,1524,0.2162929321600908
20760,34994,50,50-54,F,7280,8338,15618,1058,0.1453296703296703
18061,17406,64,60-64,M,6151,9467,15618,3316,0.5390993334417168
17576,90808,46,45-49,F,7031,8587,15618,1556,0.2213056464229839
25195,55419,41,40-44,M,6669,8950,15619,2281,0.3420302893987104
18887,32024,51,50-54,F,7107,8513,15620,1406,0.1978331222738145
23155,32225,60,60-64,F,7697,7923,15620,226,0.0293620891256333
19151,01719,58,55-59,M,6866,8755,15621,1889,0.2751237984270318
30177,01571,38,35-39,M,7324,8297,15621,973,0.1328509011469142
25139,01970,32,Under 35,M,7275,8347,15622,1072,0.1473539518900343
16259,46032,61,60-64,M,7331,8291,15622,960,0.1309507570590642
21390,70508,57,55-59,F,6636,8988,15624,2352,0.3544303797468354
22477,60540,56,55-59,F,7166,8458,15624,1292,0.1802958414736254
30229,43054,53,50-54,M,7179,8445,15624,1266,0.1763476807354785
25844,11222,32,Under 35,F,6723,8902,15625,2179,0.3241112598542317
21985,37067,65,65-69,M,6878,8747,15625,1869,0.2717359697586508
29179,02467,42,40-44,F,7568,8058,15626,490,0.0647463002114164
23038,22620,67,65-69,M,6722,8905,15627,2183,0.3247545373400773
12267,85050,32,Under 35,F,6993,8635,15628,1642,0.2348062348062348
22956,37064,69,65-69,M,7286,8343,15629,1057,0.1450727422454021
23665,02745,79,75-79,M,7541,8088,15629,547,0.072536798833046
23207,20895,62,60-64,F,7451,8181,15632,730,0.09797342638572
20609,46033,62,60-64,M,6523,9109,15632,2586,0.3964433542848383
15168,22401,44,40-44,F,6987,8645,15632,1658,0.2372978388435666
22896,02331,57,55-59,F,7050,8582,15632,1532,0.2173049645390071
22892,12203,55,55-59,F,7442,8191,15633,749,0.1006449879064767
21888,48116,50,50-54,F,7172,8461,15633,1289,0.1797267150027886
17802,84604,59,55-59,F,7526,8108,15634,582,0.0773319160244485
19807,08540,60,60-64,M,6953,8682,15635,1729,0.2486696390047461
28793,07401,20,Under 35,F,7576,8059,15635,483,0.063753959873284
20629,38017,46,45-49,F,6857,8778,15635,1921,0.2801516698264547
24733,30022,20,Under 35,F,7576,8059,15635,483,0.063753959873284
28379,02303,41,40-44,M,7526,8110,15636,584,0.0775976614403401
20187,49506,45,45-49,F,7628,8011,15639,383,0.0502097535395909
20784,75230,62,60-64,M,7126,8513,15639,1387,0.1946393488633174
24775,02115,21,Under 35,F,7673,7966,15639,293,0.0381858464746513
30099,02130,39,35-39,M,6763,8876,15639,2113,0.312435309773769
29702,32081,38,35-39,M,7540,8099,15639,559,0.0741379310344827
24073,02465,34,Under 35,M,6609,9032,15641,2423,0.3666212740202754
25942,01985,26,Under 35,F,7536,8106,15642,570,0.0756369426751592
24219,10282,38,35-39,M,6838,8805,15643,1967,0.2876572097104417
21016,48105,65,65-69,M,7123,8520,15643,1397,0.1961252281342131
22002,21043,52,50-54,F,7598,8046,15644,448,0.0589628849697288
17362,20816,63,60-64,M,6562,9082,15644,2520,0.3840292593721426
22138,27502,54,50-54,F,7321,8324,15645,1003,0.1370031416473159
22873,95864,58,55-59,F,7356,8289,15645,933,0.1268352365415987
27038,02127,23,Under 35,M,7472,8173,15645,701,0.0938169164882227
15415,92130,49,45-49,F,7139,8506,15645,1367,0.1914834010365597
16993,02127,27,Under 35,F,7472,8174,15646,702,0.0939507494646681
21530,07661,51,50-54,F,7544,8102,15646,558,0.073966065747614
14673,95822,41,40-44,F,6625,9021,15646,2396,0.3616603773584905
19645,30621,45,45-49,F,6739,8908,15647,2169,0.3218578424098531
19651,30677,52,50-54,F,6632,9015,15647,2383,0.3593184559710494
30325,60647,38,35-39,M,6839,8808,15647,1969,0.2879075888287761
21928,02539,50,50-54,F,7291,8356,15647,1065,0.1460704978740913
29353,02032,33,Under 35,M,6752,8896,15648,2144,0.3175355450236967
25055,02703,33,Under 35,F,6877,8772,15649,1895,0.2755562018321942
23002,94131,55,55-59,F,7291,8359,15650,1068,0.1464819640652859
24819,06013,44,40-44,M,7025,8625,15650,1600,0.2277580071174377
23332,75125,62,60-64,F,7199,8454,15653,1255,0.1743297680233365
21783,11217,50,50-54,F,6807,8846,15653,2039,0.2995445864551197
18918,34242,58,55-59,M,7131,8523,15654,1392,0.195204038704249
22077,34232,63,60-64,M,7132,8522,15654,1390,0.1948962422882781
28956,02127,25,Under 35,M,7058,8598,15656,1540,0.2181921224142816
29733,01510,31,Under 35,M,7064,8592,15656,1528,0.2163080407701019
16180,75235,28,Under 35,F,6930,8727,15657,1797,0.2593073593073593
25203,01801,29,Under 35,F,7216,8441,15657,1225,0.1697616407982261
20381,60441,48,45-49,F,7297,8364,15661,1067,0.1462244758119775
22434,01257,61,60-64,F,7285,8377,15662,1092,0.1498970487302676
21127,06423,45,45-49,F,7034,8629,15663,1595,0.2267557577480807
24634,63141,52,50-54,F,7412,8251,15663,839,0.1131948192120885
20345,91377,46,45-49,F,7385,8278,15663,893,0.1209207853757616
27515,02038,55,55-59,M,7273,8391,15664,1118,0.1537192355286676
24894,02474,45,45-49,M,6934,8730,15664,1796,0.2590135563888087
25054,02129,33,Under 35,F,7306,8358,15664,1052,0.1439912400766493
25859,02889,42,40-44,M,7102,8563,15665,1461,0.2057166995212616
21979,10065,56,55-59,F,7065,8600,15665,1535,0.2172682236376504
18963,91360,45,45-49,F,7127,8540,15667,1413,0.1982601375052616
28946,02132,31,Under 35,F,6749,8918,15667,2169,0.3213809453252333
18072,75165,35,35-39,F,7379,8290,15669,911,0.1234584632063965
26787,02130,23,Under 35,F,7598,8072,15670,474,0.0623848381152934
24883,02124,32,Under 35,F,7238,8432,15670,1194,0.1649626968775905
21295,50201,62,60-64,M,6738,8933,15671,2195,0.325764321757198
21670,84092,47,45-49,F,7127,8544,15671,1417,0.1988213834713063
15456,07020,33,Under 35,F,7067,8605,15672,1538,0.2176312438092542
14569,01075,27,Under 35,F,6310,9363,15673,3053,0.4838351822503962
27687,01748,47,45-49,M,7226,8447,15673,1221,0.1689731525048436
20223,20141,60,60-64,M,6506,9168,15674,2662,0.4091607746695358
21557,19104,62,60-64,M,6924,8751,15675,1827,0.2638648180242634
15845,23310,63,60-64,M,7002,8674,15676,1672,0.2387889174521565
26221,11217,29,Under 35,M,7026,8651,15677,1625,0.231283803017364
26261,10589,38,35-39,F,7483,8195,15678,712,0.0951490044099959
20753,92129,60,60-64,M,6849,8830,15679,1981,0.2892393050080303
21167,38826,66,65-69,M,7183,8497,15680,1314,0.182931922595016
10630,91335,35,35-39,F,5815,9866,15681,4051,0.69664660361135
24267,01776,53,50-54,M,7363,8322,15685,959,0.1302458237131604
19876,57702,48,45-49,F,7124,8561,15685,1437,0.2017125210555867
22557,02364,57,55-59,F,7050,8635,15685,1585,0.2248226950354609
20591,95014,63,60-64,M,7064,8623,15687,1559,0.2206964892412231
23132,49058,65,65-69,F,7302,8386,15688,1084,0.1484524787729389
19306,98133,61,60-64,M,6612,9076,15688,2464,0.3726557773744706
17212,02116,26,Under 35,F,6660,9028,15688,2368,0.3555555555555555
24035,02124,32,Under 35,F,7102,8587,15689,1485,0.2090960292875246
22106,02568,60,60-64,F,7108,8581,15689,1473,0.2072312886888013
26405,02155,44,40-44,F,7457,8233,15690,776,0.1040632962317285
24351,02472,29,Under 35,M,7467,8223,15690,756,0.1012454801124949
21472,78005,63,60-64,M,6720,8972,15692,2252,0.3351190476190476
28219,04429,31,Under 35,F,7720,7974,15694,254,0.032901554404145
29812,27514,29,Under 35,M,7720,7974,15694,254,0.032901554404145
25721,21204,22,Under 35,F,7228,8469,15697,1241,0.1716934144991699
12974,01923,42,40-44,F,6348,9349,15697,3001,0.4727473219911783
29710,10458,46,45-49,M,6418,9279,15697,2861,0.4457775007790589
28177,02481,52,50-54,F,7802,7896,15698,94,0.0120481927710843
28072,97210,30,Under 35,F,8063,7638,15701,-425,-0.052709909462979
25800,02021,42,40-44,F,7864,7838,15702,-26,-0.0033062054933875
26927,28203,38,35-39,F,7128,8575,15703,1447,0.2030022446689113
18077,85226,37,35-39,F,7009,8694,15703,1685,0.2404051933228706
26421,01890,32,Under 35,F,7924,7782,15706,-142,-0.0179202423018677
23232,21601,77,75-79,M,7275,8432,15707,1157,0.1590378006872852
22365,02719,60,60-64,F,6728,8980,15708,2252,0.3347205707491082
23636,01606,66,65-69,F,7404,8305,15709,901,0.1216909778498109
5556,20814,37,35-39,M,6302,9408,15710,3106,0.4928594097112028
30408,03047,48,45-49,F,7209,8501,15710,1292,0.1792204189207934
15582,22314,41,40-44,F,7545,8166,15711,621,0.0823061630218687
26319,02115,30,Under 35,M,7253,8458,15711,1205,0.1661381497311457
14639,98908,46,45-49,F,6831,8881,15712,2050,0.3001024740155175
26247,10009,24,Under 35,F,7273,8439,15712,1166,0.1603189880379485
29168,02360,28,Under 35,M,7507,8206,15713,699,0.0931130944451845
22219,12065,53,50-54,F,7408,8305,15713,897,0.121085313174946
29033,02571,33,Under 35,M,7507,8206,15713,699,0.0931130944451845
19954,34685,62,60-64,M,6906,8807,15713,1901,0.2752678830002896
16354,23235,38,35-39,F,6847,8866,15713,2019,0.2948736672995472
7794,10598,53,50-54,M,6964,8749,15713,1785,0.256318207926479
29821,02563,51,50-54,M,7578,8136,15714,558,0.0736342042755344
30433,01821,24,Under 35,M,6812,8902,15714,2090,0.3068115091015854
17196,48082,38,35-39,F,6673,9042,15715,2369,0.3550127378989959
25449,10709,22,Under 35,M,7227,8490,15717,1263,0.1747613117476131
27022,28078,50,50-54,F,7079,8638,15717,1559,0.2202288458821867
29632,15143,38,35-39,M,6907,8810,15717,1903,0.2755175908498624
26097,02124,29,Under 35,M,7496,8221,15717,725,0.096718249733191
24112,01430,61,60-64,M,7512,8205,15717,693,0.0922523961661341
26941,28079,43,40-44,M,6617,9102,15719,2485,0.3755478313435091
22248,48188,58,55-59,F,7087,8633,15720,1546,0.2181459009453929
18693,14895,75,75-79,M,7045,8676,15721,1631,0.2315117104329311
26603,10065,24,Under 35,F,7676,8045,15721,369,0.0480719124544033
25035,02135,21,Under 35,M,7104,8619,15723,1515,0.2132601351351351
15899,33618,74,70-74,M,7537,8189,15726,652,0.0865065675998407
24972,10038,26,Under 35,M,6905,8822,15727,1917,0.2776249094858798
21611,43016,46,45-49,F,6979,8749,15728,1770,0.2536179968476859
20292,30189,52,50-54,F,6761,8967,15728,2206,0.3262830942168318
16831,80923,41,40-44,F,6818,8910,15728,2092,0.3068348489293048
5981,11372,35,35-39,M,7162,8567,15729,1405,0.1961742530019547
26079,10023,31,Under 35,M,7348,8382,15730,1034,0.1407185628742515
20489,04106,47,45-49,F,7106,8624,15730,1518,0.2136222910216718
21754,01810,50,50-54,F,7406,8325,15731,919,0.1240885768295976
23501,76110,62,60-64,F,7679,8053,15732,374,0.0487042583669748
29108,02129,36,35-39,M,7640,8094,15734,454,0.0594240837696335
22367,51503,65,65-69,M,7125,8610,15735,1485,0.2084210526315789
25423,01860,58,55-59,M,7274,8462,15736,1188,0.1633214187517184
27365,01860,25,Under 35,M,7274,8462,15736,1188,0.1633214187517184
28253,90291,25,Under 35,F,7249,8490,15739,1241,0.1711960270382121
22042,02351,48,45-49,F,7105,8634,15739,1529,0.2152005629838142
24890,02130,35,35-39,M,6865,8875,15740,2010,0.29278951201748
24742,10016,24,Under 35,F,7312,8428,15740,1116,0.1526258205689278
19666,49301,45,45-49,F,6862,8881,15743,2019,0.2942290877295249
30665,12603,32,Under 35,M,7050,8693,15743,1643,0.2330496453900709
21603,60657,55,55-59,F,7455,8289,15744,834,0.1118712273641851
28639,02128,43,40-44,M,6959,8786,15745,1827,0.2625377209369162
19237,96818,39,35-39,F,7258,8487,15745,1229,0.169330394047947
25142,35406,35,35-39,M,7036,8709,15745,1673,0.2377771461057419
21469,85381,47,45-49,F,7569,8177,15746,608,0.0803276522658211
2353,78260,37,35-39,M,4938,10809,15747,5871,1.1889428918590523
7725,11372,67,65-69,M,7195,8552,15747,1357,0.1886031966643502
29083,01545,37,35-39,M,7151,8596,15747,1445,0.2020696406097049
21685,29127,51,50-54,F,7479,8269,15748,790,0.1056290947987698
20052,19104,47,45-49,F,7181,8567,15748,1386,0.1930093301768556
24392,02050,56,55-59,M,7142,8608,15750,1466,0.2052646317558107
24051,11377,37,35-39,F,7676,8075,15751,399,0.0519801980198019
15917,96744,60,60-64,F,7342,8410,15752,1068,0.1454644511032416
30426,02119,50,50-54,M,7270,8483,15753,1213,0.1668500687757909
10932,07302,51,50-54,M,5758,9996,15754,4238,0.7360194511983328
25099,02139,24,Under 35,F,7163,8591,15754,1428,0.199357810973056
26188,10014,24,Under 35,F,7099,8655,15754,1556,0.2191858008170164
23377,75098,61,60-64,F,7259,8495,15754,1236,0.1702713872434219
22854,10980,65,65-69,M,6916,8839,15755,1923,0.2780508964719491
25932,02127,23,Under 35,M,6771,8985,15756,2214,0.3269827204253434
18765,95618,46,45-49,F,6978,8779,15757,1801,0.2580968758956721
28477,02061,47,45-49,M,7555,8203,15758,648,0.085771012574454
20651,76712,65,65-69,M,6934,8825,15759,1891,0.2727141620997981
25663,02140,45,45-49,M,6824,8937,15761,2113,0.3096424384525205
23384,37129,62,60-64,F,7327,8435,15762,1108,0.1512215094854647
22177,02838,50,50-54,F,7006,8757,15763,1751,0.249928632600628
23003,08012,57,55-59,F,7161,8602,15763,1441,0.2012288786482335
26137,02127,32,Under 35,M,7063,8701,15764,1638,0.2319127849355798
22778,27513,68,65-69,M,7152,8612,15764,1460,0.2041387024608501
28122,01075,62,60-64,M,7793,7972,15765,179,0.0229693314513024
22291,30269,56,55-59,F,7410,8355,15765,945,0.1275303643724696
11565,95133,49,45-49,M,6715,9051,15766,2336,0.3478778853313477
22619,94566,72,70-74,M,6983,8783,15766,1800,0.2577688672490333
6322,41017,41,40-44,M,5468,10300,15768,4832,0.8836869056327725
28788,02113,55,55-59,F,7131,8638,15769,1507,0.2113308091431776
19302,04105,42,40-44,F,7100,8671,15771,1571,0.2212676056338028
21413,85021,46,45-49,F,7707,8066,15773,359,0.0465810302322563
27506,60654,23,Under 35,F,7391,8382,15773,991,0.1340819916114193
23011,60558,58,55-59,F,7479,8294,15773,815,0.1089717876721486
25268,02093,28,Under 35,F,7252,8522,15774,1270,0.1751241036955322
26881,02127,30,Under 35,F,7464,8310,15774,846,0.1133440514469453
28176,02379,29,Under 35,F,7448,8327,15775,879,0.1180182599355531
26720,03842,24,Under 35,F,7940,7835,15775,-105,-0.0132241813602015
29775,10021,37,35-39,F,7601,8174,15775,573,0.0753848177871332
22562,20854,66,65-69,M,7062,8713,15775,1651,0.2337864627584253
25345,63131,54,50-54,M,7697,8078,15775,381,0.0494998051188774
26119,06371,48,45-49,F,7309,8467,15776,1158,0.1584348064030647
11675,98052,51,50-54,M,6922,8854,15776,1932,0.2791100837908119
26899,93730,37,35-39,M,6125,9652,15777,3527,0.5758367346938775
20850,95032,46,45-49,F,6667,9110,15777,2443,0.3664316784160792
13919,98115,53,50-54,M,6788,8990,15778,2202,0.3243959929286977
22264,50266,53,50-54,F,7060,8719,15779,1659,0.234985835694051
23520,10463,62,60-64,F,7569,8210,15779,641,0.0846875412868278
21953,10025,54,50-54,F,7108,8673,15781,1565,0.2201744513224535
21208,75762,45,45-49,F,7260,8521,15781,1261,0.1736914600550964
29034,02143,46,45-49,M,7545,8237,15782,692,0.091716368455931
24257,02127,34,Under 35,F,7833,7949,15782,116,0.0148091408145027
15634,02114,23,Under 35,F,6837,8946,15783,2109,0.3084686265906099
25930,01720,29,Under 35,M,7084,8701,15785,1617,0.2282608695652173
29552,01562,26,Under 35,M,7136,8650,15786,1514,0.2121636771300448
24037,02554,29,Under 35,F,7462,8324,15786,862,0.1155186277137496
20837,94087,52,50-54,F,7098,8688,15786,1590,0.2240067624683009
20402,27408,65,65-69,M,6798,8989,15787,2191,0.3223006766696087
17790,46038,36,35-39,F,7071,8717,15788,1646,0.2327817847546316
6108,84109,38,35-39,M,6663,9127,15790,2464,0.369803391865526
28595,02056,43,40-44,M,7419,8372,15791,953,0.1284539695376735
17734,77019,55,55-59,M,6552,9240,15792,2688,0.4102564102564102
21626,19446,62,60-64,F,7236,8556,15792,1320,0.1824212271973466
25467,33432,27,Under 35,F,7099,8698,15797,1599,0.2252429919707001
22724,98275,60,60-64,F,6996,8807,15803,1811,0.2588622069754145
19304,84070,43,40-44,F,7273,8530,15803,1257,0.1728310188367936
26583,02118,32,Under 35,F,7132,8671,15803,1539,0.21578799775659
23103,07920,60,60-64,F,7378,8426,15804,1048,0.1420439143399295
25081,01940,31,Under 35,M,7102,8702,15804,1600,0.2252886510842016
27528,01748,34,Under 35,M,6841,8964,15805,2123,0.3103347463821079
23725,03304,56,55-59,F,7138,8668,15806,1530,0.2143457551134771
20484,98004,61,60-64,M,6580,9227,15807,2647,0.4022796352583586
7735,07950,34,Under 35,M,7305,8502,15807,1197,0.1638603696098562
21063,07450,56,55-59,F,7305,8503,15808,1198,0.1639972621492128
22690,30040,62,60-64,F,7175,8633,15808,1458,0.2032055749128919
23507,27012,67,65-69,F,7470,8338,15808,868,0.11619812583668
30392,90232,30,Under 35,F,7681,8129,15810,448,0.058325738836089
27643,02140,59,55-59,M,7716,8094,15810,378,0.0489891135303265
21253,19529,61,60-64,F,7104,8706,15810,1602,0.2255067567567567
21244,19530,51,50-54,F,7104,8707,15811,1603,0.2256475225225225
27814,08857,26,Under 35,F,7602,8210,15812,608,0.0799789529071297
13944,02021,26,Under 35,F,6483,9330,15813,2847,0.4391485423415086
25338,05660,60,60-64,M,7772,8042,15814,270,0.034740092640247
19134,11530,65,65-69,M,6823,8992,15815,2169,0.3178953539498754
25880,03055,22,Under 35,F,7691,8124,15815,433,0.0562995709270576
24718,02141,27,Under 35,F,7602,8214,15816,612,0.0805051302288871
20697,48316,45,45-49,F,7195,8622,15817,1427,0.1983321751216122
15922,13662,60,60-64,F,7471,8346,15817,875,0.1171195288448668
19869,75605,63,60-64,M,6654,9163,15817,2509,0.3770664262097986
25232,02155,27,Under 35,F,7184,8636,15820,1452,0.2021158129175946
22698,01969,56,55-59,F,7305,8516,15821,1211,0.1657768651608487
25161,02128,27,Under 35,M,7321,8500,15821,1179,0.1610435732823384
21343,85298,50,50-54,F,7479,8342,15821,863,0.1153897579890359
29464,01522,39,35-39,M,7302,8520,15822,1218,0.1668036154478225
22005,74008,69,65-69,M,6843,8980,15823,2137,0.312289931316674
28387,01701,37,35-39,M,7234,8589,15823,1355,0.187309925352502
22766,65035,56,55-59,F,7283,8541,15824,1258,0.172731017437869
27595,60521,48,45-49,M,6571,9256,15827,2685,0.408613605235124
24649,01748,34,Under 35,M,6545,9283,15828,2738,0.4183346065699007
28027,11001,28,Under 35,F,7734,8095,15829,361,0.0466770106025342
14024,97227,25,Under 35,F,5705,10126,15831,4421,0.7749342681858019
25873,02035,23,Under 35,M,6916,8916,15832,2000,0.2891844997108155
24736,33704,35,35-39,F,7326,8507,15833,1181,0.1612066612066612
26167,80211,25,Under 35,F,6556,9278,15834,2722,0.4151921903599756
25456,11580,64,60-64,M,7585,8250,15835,665,0.087673038892551
18120,53226,59,55-59,M,6916,8920,15836,2004,0.2897628687102371
17532,33327,39,35-39,F,6762,9074,15836,2312,0.341910677314404
26215,02492,40,40-44,F,7382,8454,15836,1072,0.145218098076402
30554,02118,40,40-44,F,7472,8364,15836,892,0.1193790149892933
29469,78613,50,50-54,M,7056,8781,15837,1725,0.2444727891156462
